URL: /documentation
Timestamp: Thu Jul 13 2023 17:01:17 GMT-0400 (Eastern Daylight Time)

URL: /favicon.ico
Timestamp: Thu Jul 13 2023 17:01:17 GMT-0400 (Eastern Daylight Time)

::1 - - [31/Jul/2023:19:08:26 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [31/Jul/2023:19:18:19 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [31/Jul/2023:19:25:12 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:34:22 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:41:24 +0000] "GET /usersElliott HTTP/1.1" 404 151 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:41:39 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:42:20 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:42:24 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:42:51 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [31/Jul/2023:19:43:35 +0000] "GET / HTTP/1.1" 200 44 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:43:38 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:43:44 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
::1 - - [31/Jul/2023:19:46:57 +0000] "GET /users/Elliott HTTP/1.1" 404 152 "-" "PostmanRuntime/7.32.3"
